value,id
PN3-Sindhuli-Hariharpur_Gadhi_RM-Ward_7,5000
PN3-Sindhuli-Hariharpur_Gadhi_RM-Ward_8,250
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_1,2000
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_2,250
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_3,1000
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_4,2000
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_5,2000
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_6,1000
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_7,2000
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_8,2000
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_9,500
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_10,500
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_11,500
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_12,500
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_13,500
PN3-Sindupalchok-Chautara_Sangachokgadhi_MCP-Ward_14,1000
PN3-Sindupalchok-Barhabise_MCP-Ward_1,250
PN3-Sindupalchok-Barhabise_MCP-Ward_2,5000
PN3-Sindupalchok-Barhabise_MCP-Ward_3,1000
PN3-Sindupalchok-Barhabise_MCP-Ward_4,500
PN3-Sindupalchok-Barhabise_MCP-Ward_5,5000
PN3-Sindupalchok-Barhabise_MCP-Ward_6,250
PN3-Sindupalchok-Barhabise_MCP-Ward_7,1000
PN3-Sindupalchok-Barhabise_MCP-Ward_8,2000
PN3-Sindupalchok-Barhabise_MCP-Ward_9,500
PN3-Sindupalchok-Melamchi_MCP-Ward_1,1000
PN3-Sindupalchok-Melamchi_MCP-Ward_2,5000
PN3-Sindupalchok-Melamchi_MCP-Ward_3,500
PN3-Sindupalchok-Melamchi_MCP-Ward_4,250
PN3-Sindupalchok-Melamchi_MCP-Ward_5,250
PN3-Sindupalchok-Melamchi_MCP-Ward_6,5000
PN3-Sindupalchok-Melamchi_MCP-Ward_7,5000
PN3-Sindupalchok-Melamchi_MCP-Ward_8,1000
PN3-Sindupalchok-Melamchi_MCP-Ward_9,250
PN3-Sindupalchok-Melamchi_MCP-Ward_10,1000
PN3-Sindupalchok-Melamchi_MCP-Ward_11,1000
PN3-Sindupalchok-Melamchi_MCP-Ward_12,5000
PN3-Sindupalchok-Melamchi_MCP-Ward_13,2000
PN3-Sindupalchok-Indrawati_RM-Ward_1,2000
PN3-Sindupalchok-Indrawati_RM-Ward_2,500
PN3-Sindupalchok-Indrawati_RM-Ward_3,2000
PN3-Sindupalchok-Indrawati_RM-Ward_4,5000
PN3-Sindupalchok-Indrawati_RM-Ward_5,500
PN3-Sindupalchok-Indrawati_RM-Ward_6,500
PN3-Sindupalchok-Indrawati_RM-Ward_7,500
PN3-Sindupalchok-Indrawati_RM-Ward_8,250
PN3-Sindupalchok-Indrawati_RM-Ward_9,5000
PN3-Sindupalchok-Indrawati_RM-Ward_10,2000
PN3-Sindupalchok-Indrawati_RM-Ward_11,2000
PN3-Sindupalchok-Indrawati_RM-Ward_12,2000
PN3-Sindupalchok-Jugal_RM-Ward_1,2000
PN3-Sindupalchok-Jugal_RM-Ward_2,500
PN3-Sindupalchok-Jugal_RM-Ward_3,2000
PN3-Sindupalchok-Jugal_RM-Ward_4,5000
PN3-Sindupalchok-Jugal_RM-Ward_5,1000
PN3-Sindupalchok-Jugal_RM-Ward_6,250
PN3-Sindupalchok-Jugal_RM-Ward_7,500
PN3-Sindupalchok-PanchaPokhari_RM-Ward_1,2000
PN3-Sindupalchok-PanchaPokhari_RM-Ward_2,5000
PN3-Sindupalchok-PanchaPokhari_RM-Ward_3,1000
PN3-Sindupalchok-PanchaPokhari_RM-Ward_4,2000
PN3-Sindupalchok-PanchaPokhari_RM-Ward_5,250
PN3-Sindupalchok-PanchaPokhari_RM-Ward_6,250
PN3-Sindupalchok-PanchaPokhari_RM-Ward_7,2000
PN3-Sindupalchok-PanchaPokhari_RM-Ward_8,2000
PN3-Sindupalchok-Balephi_RM-Ward_1,5000
PN3-Sindupalchok-Balephi_RM-Ward_2,5000
PN3-Sindupalchok-Balephi_RM-Ward_3,250
PN3-Sindupalchok-Balephi_RM-Ward_4,250
PN3-Sindupalchok-Balephi_RM-Ward_5,250
PN3-Sindupalchok-Balephi_RM-Ward_6,5000
PN3-Sindupalchok-Balephi_RM-Ward_7,2000
PN3-Sindupalchok-Balephi_RM-Ward_8,1000
PN3-Sindupalchok-Bhotekoshi_RM-Ward_1,2000
PN3-Sindupalchok-Bhotekoshi_RM-Ward_2,1000
PN3-Sindupalchok-Bhotekoshi_RM-Ward_3,5000
PN3-Sindupalchok-Bhotekoshi_RM-Ward_4,250
PN3-Sindupalchok-Bhotekoshi_RM-Ward_5,500
PN3-Sindupalchok-Lishankhu_Pakhar_RM-Ward_1,5000
PN3-Sindupalchok-Lishankhu_Pakhar_RM-Ward_2,5000
PN3-Sindupalchok-Lishankhu_Pakhar_RM-Ward_3,5000
PN3-Sindupalchok-Lishankhu_Pakhar_RM-Ward_4,250
PN3-Sindupalchok-Lishankhu_Pakhar_RM-Ward_5,2000
PN3-Sindupalchok-Lishankhu_Pakhar_RM-Ward_6,500
PN3-Sindupalchok-Lishankhu_Pakhar_RM-Ward_7,2000
PN3-Sindupalchok-Sunkoshi_RM-Ward_1,1000
PN3-Sindupalchok-Sunkoshi_RM-Ward_2,2000
PN3-Sindupalchok-Sunkoshi_RM-Ward_3,5000
PN3-Sindupalchok-Sunkoshi_RM-Ward_4,1000
PN3-Sindupalchok-Sunkoshi_RM-Ward_5,250
PN3-Sindupalchok-Sunkoshi_RM-Ward_6,250
PN3-Sindupalchok-Sunkoshi_RM-Ward_7,5000
PN3-Sindupalchok-Helambu_RM-Ward_1,5000
PN3-Sindupalchok-Helambu_RM-Ward_2,2000
PN3-Sindupalchok-Helambu_RM-Ward_3,2000
PN3-Sindupalchok-Helambu_RM-Ward_4,500
PN3-Sindupalchok-Helambu_RM-Ward_5,2000
PN3-Sindupalchok-Helambu_RM-Ward_6,1000
PN3-Sindupalchok-Helambu_RM-Ward_7,250
PN3-Sindupalchok-TripuraSundari_RM-Ward_1,2000
PN3-Sindupalchok-TripuraSundari_RM-Ward_2,5000
PN3-Sindupalchok-TripuraSundari_RM-Ward_3,2000
PN3-Sindupalchok-TripuraSundari_RM-Ward_4,2000
PN3-Sindupalchok-TripuraSundari_RM-Ward_5,250
PN3-Sindupalchok-TripuraSundari_RM-Ward_6,250
PN4-Baglung-Baglung_MCP-Ward_1,5000
PN4-Baglung-Baglung_MCP-Ward_2,2000
PN4-Baglung-Baglung_MCP-Ward_3,5000
PN4-Baglung-Baglung_MCP-Ward_4,5000
PN4-Baglung-Baglung_MCP-Ward_5,2000
PN4-Baglung-Baglung_MCP-Ward_6,500
PN4-Baglung-Baglung_MCP-Ward_7,250
PN4-Baglung-Baglung_MCP-Ward_8,5000
PN4-Baglung-Baglung_MCP-Ward_9,1000
PN4-Baglung-Baglung_MCP-Ward_10,250
PN4-Baglung-Baglung_MCP-Ward_11,2000
PN4-Baglung-Baglung_MCP-Ward_12,500
PN4-Baglung-Baglung_MCP-Ward_13,5000
PN4-Baglung-Baglung_MCP-Ward_14,2000
PN4-Baglung-Galkot_MCP-Ward_1,2000
PN4-Baglung-Galkot_MCP-Ward_2,500
PN4-Baglung-Galkot_MCP-Ward_3,2000
PN4-Baglung-Galkot_MCP-Ward_4,5000
PN4-Baglung-Galkot_MCP-Ward_5,2000
PN4-Baglung-Galkot_MCP-Ward_6,1000
PN4-Baglung-Galkot_MCP-Ward_7,5000
PN4-Baglung-Galkot_MCP-Ward_8,250
PN4-Baglung-Galkot_MCP-Ward_9,5000
PN4-Baglung-Galkot_MCP-Ward_10,1000
PN4-Baglung-Galkot_MCP-Ward_11,1000
PN4-Baglung-Jaimini_MCP-Ward_1,500
PN4-Baglung-Jaimini_MCP-Ward_2,500
PN4-Baglung-Jaimini_MCP-Ward_3,1000
PN4-Baglung-Jaimini_MCP-Ward_4,5000
PN4-Baglung-Jaimini_MCP-Ward_5,5000
PN4-Baglung-Jaimini_MCP-Ward_6,250
PN4-Baglung-Jaimini_MCP-Ward_7,500
PN4-Baglung-Jaimini_MCP-Ward_8,2000
PN4-Baglung-Jaimini_MCP-Ward_9,2000
PN4-Baglung-Jaimini_MCP-Ward_10,2000
PN4-Baglung-Dhorpatan_MCP-Ward_1,500
PN4-Baglung-Dhorpatan_MCP-Ward_2,2000
PN4-Baglung-Dhorpatan_MCP-Ward_3,5000
PN4-Baglung-Dhorpatan_MCP-Ward_4,1000
PN4-Baglung-Dhorpatan_MCP-Ward_5,2000
PN4-Baglung-Dhorpatan_MCP-Ward_6,250
PN4-Baglung-Dhorpatan_MCP-Ward_7,500
PN4-Baglung-Dhorpatan_MCP-Ward_8,250
PN4-Baglung-Dhorpatan_MCP-Ward_9,250
PN4-Baglung-Bareng_RM-Ward_1,250
PN4-Baglung-Bareng_RM-Ward_2,5000
PN4-Baglung-Bareng_RM-Ward_3,1000
PN4-Baglung-Bareng_RM-Ward_4,250
PN4-Baglung-Bareng_RM-Ward_5,500
PN4-Baglung-Kathe_Khola-Ward_1,500
PN4-Baglung-Kathe_Khola-Ward_2,500
PN4-Baglung-Kathe_Khola-Ward_3,5000
PN4-Baglung-Kathe_Khola-Ward_4,2000
PN4-Baglung-Kathe_Khola-Ward_5,5000
PN4-Baglung-Taman_Khola-Ward_1,500
PN4-Baglung-Taman_Khola-Ward_2,5000
PN4-Baglung-Taman_Khola-Ward_3,500
PN4-Baglung-Taman_Khola-Ward_4,1000
PN4-Baglung-Taman_Khola-Ward_5,500
PN4-Baglung-Taman_Khola-Ward_6,2000
PN4-Baglung-Tara_Khola-Ward_1,500
PN4-Baglung-Tara_Khola-Ward_2,1000
PN4-Baglung-Tara_Khola-Ward_3,1000
PN4-Baglung-Tara_Khola-Ward_4,2000
PN4-Baglung-Tara_Khola-Ward_5,250
PN4-Baglung-Nisi_Khola-Ward_1,250
PN4-Baglung-Nisi_Khola-Ward_2,500
PN4-Baglung-Nisi_Khola-Ward_3,5000
PN4-Baglung-Nisi_Khola-Ward_4,250
PN4-Baglung-Nisi_Khola-Ward_5,500
PN4-Baglung-Nisi_Khola-Ward_6,1000
PN4-Baglung-Nisi_Khola-Ward_7,500
PN4-Baglung-Badi_Gad-Ward_1,250
PN4-Baglung-Badi_Gad-Ward_2,1000
PN4-Baglung-Badi_Gad-Ward_3,1000
PN4-Baglung-Badi_Gad-Ward_4,1000
PN4-Baglung-Badi_Gad-Ward_5,500
PN4-Baglung-Badi_Gad-Ward_6,5000
PN4-Baglung-Badi_Gad-Ward_7,250
PN4-Baglung-Badi_Gad-Ward_8,1000
PN4-Baglung-Badi_Gad-Ward_9,500
PN4-Baglung-Badi_Gad-Ward_10,250
PN4-Gorkha-Gorkha_MCP-Ward_1,5000
PN4-Gorkha-Gorkha_MCP-Ward_2,1000
PN4-Gorkha-Gorkha_MCP-Ward_3,1000
PN4-Gorkha-Gorkha_MCP-Ward_4,1000
PN4-Gorkha-Gorkha_MCP-Ward_5,5000
PN4-Gorkha-Gorkha_MCP-Ward_6,500
PN4-Gorkha-Gorkha_MCP-Ward_7,1000
PN4-Gorkha-Gorkha_MCP-Ward_8,5000
PN4-Gorkha-Gorkha_MCP-Ward_9,500
PN4-Gorkha-Gorkha_MCP-Ward_10,2000
PN4-Gorkha-Gorkha_MCP-Ward_11,1000
PN4-Gorkha-Gorkha_MCP-Ward_12,500
PN4-Gorkha-Gorkha_MCP-Ward_13,500
PN4-Gorkha-Gorkha_MCP-Ward_14,250
PN4-Gorkha-Palungtar_MCP-Ward_1,250
PN4-Gorkha-Palungtar_MCP-Ward_2,250
PN4-Gorkha-Palungtar_MCP-Ward_3,1000
PN4-Gorkha-Palungtar_MCP-Ward_4,250
PN4-Gorkha-Palungtar_MCP-Ward_5,250
PN4-Gorkha-Palungtar_MCP-Ward_6,500
PN4-Gorkha-Palungtar_MCP-Ward_7,250
PN4-Gorkha-Palungtar_MCP-Ward_8,1000
PN4-Gorkha-Palungtar_MCP-Ward_9,1000
PN4-Gorkha-Palungtar_MCP-Ward_10,250
PN4-Gorkha-Sulikot_RM-Ward_1,2000
PN4-Gorkha-Sulikot_RM-Ward_2,250
PN4-Gorkha-Sulikot_RM-Ward_3,5000
PN4-Gorkha-Sulikot_RM-Ward_4,250
PN4-Gorkha-Sulikot_RM-Ward_5,500
PN4-Gorkha-Sulikot_RM-Ward_6,2000
PN4-Gorkha-Sulikot_RM-Ward_7,5000
PN4-Gorkha-Sulikot_RM-Ward_8,500
PN4-Gorkha-Siranchok_RM-Ward_1,500
PN4-Gorkha-Siranchok_RM-Ward_2,5000
PN4-Gorkha-Siranchok_RM-Ward_3,1000
PN4-Gorkha-Siranchok_RM-Ward_4,250
PN4-Gorkha-Siranchok_RM-Ward_5,2000
PN4-Gorkha-Siranchok_RM-Ward_6,500
PN4-Gorkha-Siranchok_RM-Ward_7,5000
PN4-Gorkha-Siranchok_RM-Ward_8,250
PN4-Gorkha-Ajirkot_RM-Ward_1,1000
PN4-Gorkha-Ajirkot_RM-Ward_2,5000
PN4-Gorkha-Ajirkot_RM-Ward_3,250
PN4-Gorkha-Ajirkot_RM-Ward_4,5000
PN4-Gorkha-Ajirkot_RM-Ward_5,5000
PN4-Gorkha-Aarughat_RM-Ward_1,1000
PN4-Gorkha-Aarughat_RM-Ward_2,500
PN4-Gorkha-Aarughat_RM-Ward_3,1000
PN4-Gorkha-Aarughat_RM-Ward_4,500
PN4-Gorkha-Aarughat_RM-Ward_5,1000
PN4-Gorkha-Gandaki_RM-Ward_1,250
PN4-Gorkha-Gandaki_RM-Ward_2,1000
PN4-Gorkha-Gandaki_RM-Ward_3,2000
PN4-Gorkha-Gandaki_RM-Ward_4,500
PN4-Gorkha-Gandaki_RM-Ward_5,5000
PN4-Gorkha-Gandaki_RM-Ward_6,250
PN4-Gorkha-Gandaki_RM-Ward_7,5000
PN4-Gorkha-Gandaki_RM-Ward_8,500
PN4-Gorkha-Chumanubri_RM-Ward_1,1000
PN4-Gorkha-Chumanubri_RM-Ward_2,1000
PN4-Gorkha-Chumanubri_RM-Ward_3,1000
PN4-Gorkha-Chumanubri_RM-Ward_4,5000
PN4-Gorkha-Chumanubri_RM-Ward_5,250
PN4-Gorkha-Chumanubri_RM-Ward_6,1000
PN4-Gorkha-Chumanubri_RM-Ward_7,5000
PN4-Gorkha-Dharche_RM-Ward_1,250
PN4-Gorkha-Dharche_RM-Ward_2,2000
PN4-Gorkha-Dharche_RM-Ward_3,1000
PN4-Gorkha-Dharche_RM-Ward_4,1000
PN4-Gorkha-Dharche_RM-Ward_5,250
PN4-Gorkha-Dharche_RM-Ward_6,2000
PN4-Gorkha-Dharche_RM-Ward_7,250
PN4-Gorkha-Bhimsen_RM-Ward_1,5000
PN4-Gorkha-Bhimsen_RM-Ward_2,2000
PN4-Gorkha-Bhimsen_RM-Ward_3,2000
PN4-Gorkha-Bhimsen_RM-Ward_4,5000
PN4-Gorkha-Bhimsen_RM-Ward_5,1000
PN4-Gorkha-Bhimsen_RM-Ward_6,250
PN4-Gorkha-Bhimsen_RM-Ward_7,1000
PN4-Gorkha-Bhimsen_RM-Ward_8,250
PN4-Gorkha-Shahid_Lakhan_RM-Ward_1,5000
PN4-Gorkha-Shahid_Lakhan_RM-Ward_2,2000
PN4-Gorkha-Shahid_Lakhan_RM-Ward_3,5000
PN4-Gorkha-Shahid_Lakhan_RM-Ward_4,2000
PN4-Gorkha-Shahid_Lakhan_RM-Ward_5,2000
PN4-Gorkha-Shahid_Lakhan_RM-Ward_6,2000
PN4-Gorkha-Shahid_Lakhan_RM-Ward_7,250
PN4-Gorkha-Shahid_Lakhan_RM-Ward_8,500
PN4-Gorkha-Shahid_Lakhan_RM-Ward_9,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_1,2000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_2,500
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_3,250
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_4,2000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_5,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_6,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_7,2000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_8,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_9,250
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_10,1000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_11,250
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_12,1000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_13,500
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_14,1000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_15,1000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_16,250
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_17,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_18,2000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_19,250
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_20,250
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_21,1000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_22,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_23,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_24,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_25,500
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_26,250
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_27,500
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_28,250
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_29,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_30,5000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_31,1000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_32,2000
PN4-Kaski-Pokhara_Lekhnath_MCP-Ward_33,250
PN4-Kaski-Annapurna_RM-Ward_1,1000
PN4-Kaski-Annapurna_RM-Ward_2,5000
PN4-Kaski-Annapurna_RM-Ward_3,500
PN4-Kaski-Annapurna_RM-Ward_4,5000
PN4-Kaski-Annapurna_RM-Ward_5,1000
PN4-Kaski-Annapurna_RM-Ward_6,5000
PN4-Kaski-Annapurna_RM-Ward_7,250
PN4-Kaski-Annapurna_RM-Ward_8,2000
PN4-Kaski-Annapurna_RM-Ward_9,1000
PN4-Kaski-Annapurna_RM-Ward_10,500
PN4-Kaski-Annapurna_RM-Ward_11,1000
PN4-Kaski-Machhapuchhre_RM-Ward_1,500
PN4-Kaski-Machhapuchhre_RM-Ward_2,500
PN4-Kaski-Machhapuchhre_RM-Ward_3,1000
PN4-Kaski-Machhapuchhre_RM-Ward_4,500
PN4-Kaski-Machhapuchhre_RM-Ward_5,2000
PN4-Kaski-Machhapuchhre_RM-Ward_6,500
PN4-Kaski-Machhapuchhre_RM-Ward_7,2000
PN4-Kaski-Machhapuchhre_RM-Ward_8,5000
PN4-Kaski-Machhapuchhre_RM-Ward_9,1000
PN4-Kaski-Madi_RM-Ward_1,500
PN4-Kaski-Madi_RM-Ward_2,250
PN4-Kaski-Madi_RM-Ward_3,1000
PN4-Kaski-Madi_RM-Ward_4,5000
PN4-Kaski-Madi_RM-Ward_5,1000
PN4-Kaski-Madi_RM-Ward_6,250
PN4-Kaski-Madi_RM-Ward_7,500
PN4-Kaski-Madi_RM-Ward_8,500
PN4-Kaski-Madi_RM-Ward_9,1000
PN4-Kaski-Madi_RM-Ward_10,1000
PN4-Kaski-Madi_RM-Ward_11,1000
PN4-Kaski-Madi_RM-Ward_12,500
PN4-Kaski-Rupa_RM-Ward_1,500
PN4-Kaski-Rupa_RM-Ward_2,250
PN4-Kaski-Rupa_RM-Ward_3,500
PN4-Kaski-Rupa_RM-Ward_4,250
PN4-Kaski-Rupa_RM-Ward_5,2000
PN4-Kaski-Rupa_RM-Ward_6,2000
PN4-Kaski-Rupa_RM-Ward_7,5000
PN4-Lamjung-Besishahar_MCP-Ward_1,500
PN4-Lamjung-Besishahar_MCP-Ward_2,250
PN4-Lamjung-Besishahar_MCP-Ward_3,2000
PN4-Lamjung-Besishahar_MCP-Ward_4,2000
PN4-Lamjung-Besishahar_MCP-Ward_5,5000
PN4-Lamjung-Besishahar_MCP-Ward_6,250
PN4-Lamjung-Besishahar_MCP-Ward_7,500
PN4-Lamjung-Besishahar_MCP-Ward_8,250
PN4-Lamjung-Besishahar_MCP-Ward_9,250
PN4-Lamjung-Besishahar_MCP-Ward_10,2000
PN4-Lamjung-Besishahar_MCP-Ward_11,500
PN4-Lamjung-Madhya_Nepal_MCP-Ward_1,5000
PN4-Lamjung-Madhya_Nepal_MCP-Ward_2,250
PN4-Lamjung-Madhya_Nepal_MCP-Ward_3,5000
PN4-Lamjung-Madhya_Nepal_MCP-Ward_4,1000
PN4-Lamjung-Madhya_Nepal_MCP-Ward_5,500
PN4-Lamjung-Madhya_Nepal_MCP-Ward_6,1000
PN4-Lamjung-Madhya_Nepal_MCP-Ward_7,500
PN4-Lamjung-Madhya_Nepal_MCP-Ward_8,500
PN4-Lamjung-Madhya_Nepal_MCP-Ward_9,1000
PN4-Lamjung-Madhya_Nepal_MCP-Ward_10,5000
PN4-Lamjung-Rainas_MCP-Ward_1,1000
PN4-Lamjung-Rainas_MCP-Ward_2,1000
PN4-Lamjung-Rainas_MCP-Ward_3,500
PN4-Lamjung-Rainas_MCP-Ward_4,500
PN4-Lamjung-Rainas_MCP-Ward_5,250
PN4-Lamjung-Rainas_MCP-Ward_6,1000
PN4-Lamjung-Rainas_MCP-Ward_7,500
PN4-Lamjung-Rainas_MCP-Ward_8,250
PN4-Lamjung-Rainas_MCP-Ward_9,2000
PN4-Lamjung-Rainas_MCP-Ward_10,5000
PN4-Lamjung-Sundarbazar_MCP-Ward_1,2000
PN4-Lamjung-Sundarbazar_MCP-Ward_2,5000
PN4-Lamjung-Sundarbazar_MCP-Ward_3,500
PN4-Lamjung-Sundarbazar_MCP-Ward_4,1000
PN4-Lamjung-Sundarbazar_MCP-Ward_5,250
PN4-Lamjung-Sundarbazar_MCP-Ward_6,2000
PN4-Lamjung-Sundarbazar_MCP-Ward_7,500
PN4-Lamjung-Sundarbazar_MCP-Ward_8,500
PN4-Lamjung-Sundarbazar_MCP-Ward_9,1000
PN4-Lamjung-Sundarbazar_MCP-Ward_10,250
PN4-Lamjung-Sundarbazar_MCP-Ward_11,1000
PN4-Lamjung-Kabahola_Sothar_RM-Ward_1,250
PN4-Lamjung-Kabahola_Sothar_RM-Ward_2,2000
PN4-Lamjung-Kabahola_Sothar_RM-Ward_3,500
PN4-Lamjung-Kabahola_Sothar_RM-Ward_4,2000
PN4-Lamjung-Kabahola_Sothar_RM-Ward_5,1000
PN4-Lamjung-Kabahola_Sothar_RM-Ward_6,2000
PN4-Lamjung-Kabahola_Sothar_RM-Ward_7,1000
PN4-Lamjung-Kabahola_Sothar_RM-Ward_8,250
PN4-Lamjung-Kabahola_Sothar_RM-Ward_9,2000
PN4-Lamjung-Dhudh_Pokhari_RM-Ward_1,1000
PN4-Lamjung-Dhudh_Pokhari_RM-Ward_2,2000
PN4-Lamjung-Dhudh_Pokhari_RM-Ward_3,500
PN4-Lamjung-Dhudh_Pokhari_RM-Ward_4,2000
PN4-Lamjung-Dhudh_Pokhari_RM-Ward_5,5000
PN4-Lamjung-Dhudh_Pokhari_RM-Ward_6,250
PN4-Lamjung-Dordi_RM-Ward_1,1000
PN4-Lamjung-Dordi_RM-Ward_2,5000
PN4-Lamjung-Dordi_RM-Ward_3,5000
PN4-Lamjung-Dordi_RM-Ward_4,500
PN4-Lamjung-Dordi_RM-Ward_5,5000
PN4-Lamjung-Dordi_RM-Ward_6,250
PN4-Lamjung-Dordi_RM-Ward_7,1000
PN4-Lamjung-Dordi_RM-Ward_8,500
PN4-Lamjung-Dordi_RM-Ward_9,500
PN4-Lamjung-Marsyangdi_RM-Ward_1,5000
PN4-Lamjung-Marsyangdi_RM-Ward_2,5000
PN4-Lamjung-Marsyangdi_RM-Ward_3,2000
PN4-Lamjung-Marsyangdi_RM-Ward_4,250
PN4-Lamjung-Marsyangdi_RM-Ward_5,5000
PN4-Lamjung-Marsyangdi_RM-Ward_6,1000
PN4-Lamjung-Marsyangdi_RM-Ward_7,2000
PN4-Lamjung-Marsyangdi_RM-Ward_8,1000
PN4-Lamjung-Marsyangdi_RM-Ward_9,1000
PN4-Manang-Chame_RM-Ward_1,250
PN4-Manang-Chame_RM-Ward_2,250
PN4-Manang-Chame_RM-Ward_3,500
PN4-Manang-Chame_RM-Ward_4,250
PN4-Manang-Chame_RM-Ward_5,2000
PN4-Manang-Nar_Phu_RM-Ward_1,2000
PN4-Manang-Nar_Phu_RM-Ward_2,2000
PN4-Manang-Nar_Phu_RM-Ward_3,1000
PN4-Manang-Nar_Phu_RM-Ward_4,250
PN4-Manang-Nar_Phu_RM-Ward_5,250
PN4-Manang-Nashong_RM-Ward_1,2000
PN4-Manang-Nashong_RM-Ward_2,1000
PN4-Manang-Nashong_RM-Ward_3,1000
PN4-Manang-Nashong_RM-Ward_4,250
PN4-Manang-Nashong_RM-Ward_5,1000
PN4-Manang-Nashong_RM-Ward_6,1000
PN4-Manang-Nashong_RM-Ward_7,250
PN4-Manang-Nashong_RM-Ward_8,250
PN4-Manang-Nashong_RM-Ward_9,250
PN4-Manang-Nesyang_RM-Ward_1,2000
PN4-Manang-Nesyang_RM-Ward_2,250
PN4-Manang-Nesyang_RM-Ward_3,1000
PN4-Manang-Nesyang_RM-Ward_4,2000
PN4-Manang-Nesyang_RM-Ward_5,1000
PN4-Manang-Nesyang_RM-Ward_6,1000
PN4-Manang-Nesyang_RM-Ward_7,500
PN4-Manang-Nesyang_RM-Ward_8,1000
PN4-Manang-Nesyang_RM-Ward_9,2000
PN4-Mustang-Gharpajhong_RM-Ward_1,5000
PN4-Mustang-Gharpajhong_RM-Ward_2,1000
PN4-Mustang-Gharpajhong_RM-Ward_3,1000
PN4-Mustang-Gharpajhong_RM-Ward_4,500
PN4-Mustang-Gharpajhong_RM-Ward_5,5000
PN4-Mustang-Thasang_RM-Ward_1,2000
PN4-Mustang-Thasang_RM-Ward_2,2000
PN4-Mustang-Thasang_RM-Ward_3,1000
PN4-Mustang-Thasang_RM-Ward_4,500
PN4-Mustang-Thasang_RM-Ward_5,500
PN4-Mustang-Dalome_RM-Ward_1,1000
PN4-Mustang-Dalome_RM-Ward_2,500
PN4-Mustang-Dalome_RM-Ward_3,250
PN4-Mustang-Dalome_RM-Ward_4,500
PN4-Mustang-Dalome_RM-Ward_5,5000
PN4-Mustang-Lomanthang_RM-Ward_1,1000
PN4-Mustang-Lomanthang_RM-Ward_2,5000
PN4-Mustang-Lomanthang_RM-Ward_3,5000
PN4-Mustang-Lomanthang_RM-Ward_4,5000
PN4-Mustang-Lomanthang_RM-Ward_5,5000
PN4-Mustang-Barha_Gaun_Muktichhetra_RM-Ward_1,5000
PN4-Mustang-Barha_Gaun_Muktichhetra_RM-Ward_2,5000
PN4-Mustang-Barha_Gaun_Muktichhetra_RM-Ward_3,2000
PN4-Mustang-Barha_Gaun_Muktichhetra_RM-Ward_4,250
PN4-Mustang-Barha_Gaun_Muktichhetra_RM-Ward_5,500
PN4-Myagdi-Beni_MCP-Ward_1,250
